Time	MGCplus_1	MGCplus_2	MGCplus_3	MGCplus_4	MGCplus_5
155.005	0.4683	0.7832	0.3311	-0.7645	-0.8364
155.01	0.1072	0.5387	0.6843	0.1187	-0.2191
155.015	0.1237	-0.4734	-0.6003	-0.1656	0.06131
155.02	0.1708	-0.377	-1.003	-0.797	-0.5391
155.025	-1.087	-0.8266	-0.2857	-0.1162	0.1164
155.03	-0.7733	0.01069	0.9161	0.9613	0.7684
155.035	0.921	0.5146	-0.08238	-0.6768	-0.7009
155.04	0.9306	-0.1127	-0.7271	-0.0517	0.3974
155.045	0.168	0.6229	0.1076	-0.6057	-0.465
155.05	-1.689	0.2194	4.383	6.749	4.969
155.055	2.858	3.597	0.5846	-4.546	-3.825
155.06	0.4437	-2.775	-4.861	-3.984	-2.282
155.065	-1.089	-0.5087	0.6212	3.076	2.035
155.07	-2.188	-1.85	0.3877	0.564	0.8528
155.075	0.3249	1.03	1.055	0.8334	1.015
155.08	2.435	3.099	1.435	-0.3901	-1.132
155.085	0.1524	-1.446	-1.97	-1.602	-1.95
155.09	-0.9237	-2.044	-1.502	-0.67	0.5268
155.095	-0.8435	0.2964	0.3783	0.3112	0.7834
155.1	-0.5715	-0.4953	-0.03885	0.4075	0.09923
155.105	0.1133	-0.3251	-0.4322	-0.9606	-0.8989
155.11	-0.4759	-1.285	-1.711	-1.535	-0.876
155.115	0.6832	0.6748	0.1036	0.2549	0.2599
155.12	-0.02444	0.6761	0.7721	0.7064	0.2352
155.125	-1.508	-1.605	-0.6005	-0.05537	-0.1064
155.13	0.09778	0.3641	0.3876	0.1649	0.2269
155.135	2.091	1.745	0.9163	0.6639	0.3852
155.14	0.3296	0.6353	0.5389	0.3168	0.12
155.145	-0.8302	-0.3922	-0.2749	-0.4446	-0.3215
155.15	-0.483	-0.6272	-0.2794	0.2034	0.2825
155.155	-0.7316	-0.5547	0.2414	0.594	0.1314
155.16	1.118	0.3236	-0.6617	-0.7307	-0.3349
155.165	0.0935	0.5104	0.6044	0.2185	-0.07394
155.17	0.2615	0.3905	0.7604	0.7185	0.5629
155.175	0.2829	0.5311	0.4471	0.2388	0.08586
155.18	0.428	0.5876	0.2778	-0.1532	-0.1058
155.185	0.247	0.6139	1.246	1.311	0.7448
155.19	-0.06617	-0.8596	-0.5833	0.1502	-0.1516
155.195	-0.5549	-0.8876	-1.139	-0.9599	-0.2958
155.2	0.6537	0.4107	-0.6444	-1.102	-0.28
155.205	-0.04461	0.07914	0.6972	0.2482	-0.2825
155.21	-0.1757	-0.443	-0.05994	0.318	0.02448
155.215	-0.6329	-0.4656	-0.7842	-0.8406	-0.2746
155.22	-0.5942	-1.151	-0.8674	1.778	1.012
155.225	0.7674	2.866	4.599	3.095	2.454
155.23	2.82	0.2846	-4.075	-7.919	-6.305
155.235	-1.221	-0.7591	-0.4234	1.468	0.5294
155.24	-1.851	-1.871	0.628	3.135	2.941
155.245	-1.602	-2.226	-1.169	-0.2381	1.213
155.25	1.468	2.882	2.185	0.9279	0.07844
155.255	2.565	2.083	-0.4464	-2.722	-3.595
155.26	-0.5918	-1.388	-0.6425	-0.328	-0.4867
155.265	-1.16	-1.526	-0.8831	0.1933	1.688
155.27	-1.417	-0.682	-0.1318	1.258	1.253
155.275	1.12	1.407	1.572	1.337	0.2473
155.28	0.3299	-0.39	-1.275	-2.764	-1.915
155.285	-0.184	-0.7108	-1.458	-1.72	-1.277
155.29	-1.047	-1.006	-0.312	0.9999	0.806
155.295	-0.7312	-1.398	-1.527	-0.9181	-0.3603
155.3	-0.8993	-0.6395	0.3372	0.5642	0.7022
155.305	1.889	2.224	1.466	0.1418	-0.05278
155.31	-0.06069	-0.2605	-0.1687	0.2375	0.04204
155.315	0.2229	0.05853	-0.3751	-0.6032	-0.8366
155.32	-0.5444	-0.4501	-0.1544	0.5629	0.4902
155.325	0.8586	1.197	1.588	1.145	0.593
155.33	0.01681	-0.1217	0.1998	0.4501	0.6414
155.335	-0.4955	-0.6151	-0.7009	-0.8004	-0.3511
155.34	1.335	1.832	1.62	0.9802	0.1319
155.345	0.5958	0.1311	-0.05352	0.1601	-0.23
155.35	-1.811	-2.468	-1.904	-0.5987	-0.05972
155.355	-0.6079	-0.5112	-0.1842	-0.4085	0.00356
155.36	0.968	1.209	0.8626	0.02438	0.02827
155.365	0.7701	0.4812	-0.1396	-0.667	-0.569
155.37	-0.5193	-0.6549	-0.06977	0.9694	0.7585
155.375	-0.5275	-0.4937	-0.6187	-0.5969	-0.6947
155.38	-0.7906	0.9977	4.68	7.017	5.735
155.385	3.06	3.038	-0.8363	-6.761	-5.417
155.39	0.05548	-1.762	-4.514	-4.769	-3.289
155.395	-0.9024	-1.097	0.5955	4.708	4.404
155.4	-2.989	-2.401	1.043	1.712	1.336
155.405	-0.2568	1.643	1.832	0.9678	-0.2983
155.41	1.596	1.226	-0.6764	-1.398	-1.437
155.415	1.939	0.167	-1.785	-2.215	-1.517
155.42	-1.154	-1.159	-0.4947	-0.5814	0.4045
155.425	-2.017	-0.9006	0.2603	0.5444	0.5915
155.43	-0.6289	-0.8896	-0.266	0.891	0.5295
155.435	1.011	0.1539	-0.3805	-0.5337	-0.2276
155.44	-0.1734	-0.3121	-1.295	-2.34	-2.052
155.445	0.3638	0.2272	0.2079	0.3685	0.1063
155.45	-0.7993	-0.6947	-0.07877	0.9942	1.269
155.455	-0.9948	-1.315	-0.6378	-0.476	-0.3042
155.46	0.4512	1.232	0.7845	-0.2021	-0.2949
155.465	1.556	1.101	0.8869	1.359	0.9382
155.47	-0.07573	-0.01208	0.09539	-0.1329	-0.2147
155.475	0.1267	0.3756	0.3098	-0.1627	-0.6306
155.48	0.3331	0.7849	0.6948	0.6479	0.399
155.485	-0.2757	0.1492	1.174	1.657	1.247
155.49	-0.6362	-1.111	-0.4266	0.2641	0.4542
155.495	1.048	1.027	0.3315	-0.9385	-1.173
155.5	1.024	1.414	1.027	0.8113	0.4609
155.505	-0.2527	-0.5948	-0.7547	-0.2475	0.3852
155.51	-1.493	-1.353	-0.6707	-1.166	-0.9066
155.515	0.6263	0.452	0.8296	1.398	0.9961
155.52	0.8745	0.9746	0.7219	0.809	0.4773
155.525	-0.224	-0.5498	-0.877	-1.241	-0.7268
155.53	-0.6959	-0.6882	-0.8323	-1.082	-1.019
155.535	0.2874	0.1269	0.1066	-0.05949	-0.05311
155.54	-0.3249	-0.05678	0.5467	1.307	1.477
155.545	-0.1017	0.03056	0.1472	-0.00847	-0.2151
155.55	0.01525	-0.09753	-0.5877	-1.245	-1.108
155.555	0.397	0.2504	0.1021	0.3151	0.2285
155.56	0.562	0.9667	1.56	1.729	0.8331
155.565	-0.1953	-0.01227	0.1511	0.1129	0.2086
155.57	-0.4365	-0.09825	0.1344	-0.2535	-0.3607
155.575	-0.09693	-0.1013	-0.3462	0.196	0.2402
155.58	0.5076	0.4353	0.4009	-0.02208	-0.2877
155.585	-0.1746	-0.8334	-0.8753	-0.5886	-0.1055
155.59	0.1085	-0.07235	-0.2717	-0.1086	-0.1632
155.595	-0.704	-0.155	0.1663	-0.3487	-0.6859
155.6	-0.328	-0.5664	-0.7174	-0.4974	0.1132
155.605	0.518	0.1268	0.2915	0.7912	0.6291
155.61	0.02815	-0.1995	0.1088	0.4239	0.1316
155.615	0.521	0.8973	0.3167	-1.005	-1.302
155.62	-0.3786	-0.5353	-0.5394	-0.1867	-0.01151
155.625	0.00675	-0.06568	0.1513	0.4995	0.8016
155.63	0.2352	0.2873	0.9914	1.191	0.9659
155.635	0.9542	1.251	0.6255	-0.1433	-0.5278
155.64	-0.7228	-0.9258	-0.9026	-0.8999	-0.7462
155.645	-0.1199	-0.8716	-1.046	-0.4457	-0.03014
155.65	-0.1892	-0.1357	0.1857	0.3286	0.2026
155.655	0.9538	1.469	1.209	0.295	0.1268
155.66	-0.8403	-1.007	-0.5227	-0.1421	0.1062
155.665	-0.8783	-1.188	-0.9051	-0.4498	-0.1517
155.67	1.361	1.544	0.9816	0.2586	-0.3339
155.675	0.4873	0.1592	0.1665	0.62	0.1495
155.68	-0.7405	-1.006	-0.6806	-0.3846	0.1144
155.685	-0.8875	-1.012	-0.6247	-0.6149	-0.1501
155.69	0.3488	0.7325	0.4382	-0.2133	-0.3405
155.695	0.6743	0.4384	0.04537	-0.0642	-0.05452
155.7	-0.8192	-1.038	-0.7471	-0.2641	-0.4035
155.705	-0.7065	-0.9919	-0.7088	-0.2281	0.08837
155.71	0.3229	0.7813	0.8679	0.4312	0.497
155.715	0.3561	0.06656	-0.04321	0.2139	0.1784
155.72	0.6255	0.7937	0.1406	-0.6966	-0.7735
155.725	0.1481	0.5973	1.255	1.019	0.1387
155.73	-0.09501	0.086	0.1178	0.4532	0.5544
155.735	-0.9281	0.4653	3.468	5.427	4.448
155.74	3.125	3.212	0.4597	-3.737	-2.847
155.745	-0.09717	-3.126	-5.912	-5.547	-3.921
155.75	-1.41	-0.7571	1.213	2.534	1.324
155.755	-0.8387	0.9817	3.447	3.416	2.792
155.76	-0.3223	-0.96	-1.047	1.017	2.045
155.765	1.742	1.246	0.00757	-2.013	-2.834
155.77	1.22	1.5	0.7584	-1.229	-1.953
155.775	-0.2025	-1.129	-1.855	-1.495	0.02843
155.78	-1.278	-1.546	-0.8772	0.5301	1.367
155.785	-0.8685	-0.5536	1.153	1.879	0.6332
155.79	1.143	1.834	0.9974	-0.5014	-0.609
155.795	0.2178	-0.7075	-1.705	-1.552	-0.8814
155.8	-0.08014	-0.9539	-1.271	-1.135	-0.8227
155.805	-0.681	-0.228	0.5133	0.9212	0.5818
155.81	-0.8902	0.05665	0.4083	0.4126	0.2029
155.815	0.9426	0.98	0.8393	0.3601	0.4231
155.82	-0.00188	-0.4435	0.297	1.43	1.372
155.825	0.6517	0.8428	0.09906	-0.7076	-0.8558
155.83	0.1079	0.5229	-0.1731	-0.851	-0.9076
155.835	-1.016	-0.7015	0.3447	0.7385	0.5691
155.84	-0.5715	-1.088	-0.6911	0.1193	0.5882
155.845	0.0933	-0.2076	-0.4571	-0.1722	0.3362
155.85	1.108	1.633	1.129	-0.024	-0.6706
155.855	0.00246	0.4894	0.8363	0.2513	-0.3043
155.86	-0.06598	-0.532	-0.5373	0.7668	1.252
155.865	0.1345	0.01701	-0.136	-0.398	-0.5042
155.87	-0.6958	-0.1919	0.486	0.2295	0.1842
155.875	0.0492	0.5188	0.5435	0.2093	0.2638
155.88	0.1922	-0.7959	-1.103	-0.6022	-0.535
155.885	0.2748	-0.4102	-0.9895	-0.7734	0.03777
155.89	-0.5924	-0.29	1.484	3.737	2.197
155.895	0.9322	4.094	4.611	0.6576	-0.3628
155.9	1.267	-1.662	-4.996	-6.633	-4.742
155.905	-0.8898	-2.196	-1.451	2.503	2.097
155.91	-1.637	-0.5462	1.496	1.558	1.26
155.915	-0.8643	-0.06974	0.926	0.7772	1.111
155.92	2.879	3.232	1.49	0.1373	-0.5775
155.925	0.7747	0.1855	-0.5551	-0.8937	-1.543
155.93	-1.124	-2.221	-1.713	-1.063	-0.5036
155.935	-1.022	-0.9422	-1.132	-1.344	0.08646
155.94	-1.043	-1.121	-0.8341	0.4127	0.6176
155.945	0.205	-0.1225	-0.04994	-0.3642	-0.5984
155.95	-0.3692	-0.6014	-0.9481	-1.866	-1.422
155.955	-0.2015	-0.5351	-1.294	-0.9665	-0.4808
155.96	0.267	0.8299	0.6461	0.7677	0.7238
155.965	-1.022	-1.345	-0.4391	0.7005	0.7325
155.97	-0.6937	0.03421	0.7202	0.4854	-0.01212
155.975	1.974	2.137	1.008	-0.04854	-0.4764
155.98	0.9748	0.5878	0.2489	0.08597	0.1612
155.985	-0.7376	-0.3524	-0.04583	0.4762	0.5042
155.99	-1.037	-0.4844	0.2973	0.5	0.3153
155.995	-0.1341	-0.184	-0.1016	0.04627	0.00307
156	0.6717	0.03186	-0.6546	-0.7576	-0.455
156.005	0.424	0.2344	-0.00423	-0.2545	-0.3397
156.01	-0.1711	0.8333	1.757	1.804	0.7598
156.015	0.5628	0.5042	0.5584	0.5207	0.7766
156.02	0.5173	0.4936	-0.2236	-0.6922	-0.4298
156.025	0.7103	1.199	1.549	0.9542	0.09895
156.03	-0.2473	-0.2661	0.2175	0.6339	0.1628
156.035	-0.8992	-1.724	-1.62	-0.6109	-0.2887
156.04	0.3568	0.2072	-0.5694	-0.7314	-0.1044
156.045	0.6894	0.5321	0.2528	-0.2764	-0.00216
156.05	-0.01387	0.4956	1.387	1.121	0.4236
156.055	0.29	-0.00257	-0.821	-0.9374	-0.5811
156.06	-0.4356	-0.3546	-0.1594	0.1804	0.0949
156.065	-0.2231	-0.4491	-0.3893	0.9113	0.3076
156.07	0.00217	2.1	5.004	5.334	3.972
156.075	3.395	1.533	-3.588	-7.966	-5.627
156.08	-1.093	-0.8399	-0.5279	0.3739	-0.4396
156.085	-2.623	-2.697	-0.06511	3.339	3.142
156.09	-1.448	-2.41	-1.75	-1.663	0.02438
156.095	1.414	2.367	1.539	1.178	1.051
156.1	1.436	1.288	-0.7885	-2.893	-3.613
156.105	-0.56	-1.285	-0.9798	-1.382	-1.607
156.11	-0.9037	-1.072	-0.3623	0.856	2.203
156.115	-0.605	-0.4219	-0.3811	0.7726	1.425
156.12	-0.624	-0.1767	0.666	0.8388	-0.2703
156.125	1.141	0.6915	-0.3828	-2.031	-1.628
156.13	0.1722	-0.4157	-1.278	-1.477	-1.121
156.135	-1.099	-1.075	-0.4026	0.8206	0.809
156.14	-0.8108	-0.9321	-0.2818	0.00964	0.215
156.145	-0.4089	-0.1414	-0.00716	-0.09161	0.2145
156.15	1.532	1.422	0.6998	0.01766	0.05522
156.155	-0.06244	-0.1574	-0.01783	0.5246	0.3167
156.16	-0.468	-0.2739	0.06	-0.2204	-0.7434
156.165	0.88	0.4967	-0.2098	-0.1712	-0.1796
156.17	-0.3559	-0.4097	0.578	1.15	0.8921
156.175	-1.124	-0.7961	-0.09511	0.02811	0.4019
156.18	1.28	1.129	0.23	-0.5213	-0.3591
156.185	1.269	1.142	0.6601	0.3413	-0.121
156.19	-0.5192	-0.7313	-0.1016	0.3893	-0.06364
156.195	-1.423	-1.676	-1.37	-0.4874	0.03976
156.2	-0.1007	0.0505	0.107	-0.03168	0.2171
156.205	1.334	1.173	0.8874	0.1213	-0.026
156.21	0.07596	0.1717	0.2952	0.04538	0.01279
156.215	-0.4355	-0.6645	-0.5669	0.2042	0.3385
156.22	0.6172	0.8077	0.3205	-0.2819	-0.3281
156.225	-0.3539	-0.3391	2.212	5.312	3.628
156.23	1.394	3.813	3.472	-1.202	-1.676
156.235	1.484	-0.8016	-4.832	-7.225	-5.212
156.24	-0.5762	-1.192	-0.6042	3.439	3.403
156.245	-2.548	-1.634	1.679	2.951	2.48
156.25	-0.7581	0.2798	1.2	0.3444	-0.4621
156.255	1.11	1.163	-0.4828	-1.236	-1.275
156.26	1.668	0.1921	-2.438	-2.937	-2.202
156.265	-0.2212	-0.7495	-0.5271	-1.071	-0.2774
156.27	-1.854	-0.8082	0.6383	1.213	1.605
156.275	-0.7868	-1.055	-0.5652	0.5031	0.182
156.28	0.08474	-0.2101	-0.5577	-0.4966	-0.2427
156.285	0.3386	-0.1144	-1.092	-2.212	-1.703
156.29	-0.2631	-0.8145	-1.233	-0.9174	-0.8309
156.295	-0.6055	-0.5979	0.05552	1.133	1.218
156.3	-1.244	-0.9177	-0.4455	-0.3245	-0.08864
156.305	0.4118	0.9125	0.9691	0.1478	-0.05824
156.31	1.16	1.032	0.8958	1.194	0.7001
156.315	1.517	1.612	1.359	0.7828	0.2076
156.32	0.7995	1.325	0.9501	0.3154	-0.01634
156.325	-0.00783	0.4732	1.256	1.28	0.4191
156.33	-1.784	-1.852	-0.3297	1.117	1.291
156.335	0.3432	-0.2875	-0.9718	-0.8246	-0.02236
156.34	1.182	1.156	0.02754	-1.379	-1.474
156.345	-0.5785	-0.5615	-0.1029	0.2145	-0.03854
156.35	-0.6907	-0.8306	-0.319	0.3831	0.4454
156.355	-0.1673	0.1709	-0.1061	-0.7233	-0.4878
156.36	1.362	1.717	1.711	1.417	0.7282
156.365	0.5327	1.121	1.994	2.363	1.18
156.37	-0.02694	-0.4672	-0.4997	-0.504	-0.02498
156.375	0.2917	0.694	0.08136	-0.651	-0.6541
156.38	0.8591	0.9705	0.4396	-0.01168	-0.2493
156.385	-0.3869	-0.4134	0.3801	1.141	1.029
156.39	-1.003	-1.054	-0.5546	-0.05798	0.2994
156.395	-0.1787	-0.4796	-1.213	-1.471	-0.9466
156.4	0.4454	0.3495	-0.5892	-1.239	-0.9661
156.405	-0.5375	-0.1875	0.6654	1.248	0.6915
156.41	0.09104	0.1975	0.1008	0.2988	0.4534
156.415	-0.5556	-0.7172	-0.5214	-0.8681	-0.6384
156.42	-0.2124	-0.1296	-0.5474	-0.2622	-0.02308
156.425	-0.2796	-0.273	0.04936	0.1559	-0.09171
156.43	0.2202	-0.4454	-0.8147	-0.8206	-0.3352
156.435	-0.3849	-0.4044	-0.6396	-0.474	-0.1354
156.44	-1.068	-0.8197	-0.323	-0.00363	0.04975
156.445	0.1888	0.3109	0.2494	-0.647	-0.8675
156.45	0.5285	0.1193	-0.3186	0.1284	0.5508
156.455	-0.08335	-0.141	0.00659	0.6315	0.5759
156.46	-0.7802	-0.01495	0.7455	0.422	-0.2171
156.465	-0.1025	-0.5308	-0.9168	-1.193	-0.8348
156.47	0.846	0.3963	-0.2485	-0.3201	0.06774
156.475	-0.01091	0.08078	0.5016	0.8589	0.7292
156.48	-0.1988	0.5316	0.9927	0.7753	0.2204
156.485	-0.6211	-1.107	-0.903	-0.5954	-0.4861
156.49	0.2905	-0.2565	-1.044	-1.194	-0.6469
156.495	0.1276	0.5175	0.5574	0.4168	0.164
156.5	0.5453	1.242	1.413	0.8609	0.363
156.505	-0.4629	-0.5533	0.1089	0.2864	0.4935
156.51	-0.5201	-0.9681	-1.045	-0.5177	0.1465
156.515	1.204	1.869	1.584	0.5035	-0.3472
156.52	1.224	1.338	0.9936	1.017	0.3009
156.525	-0.8198	-1.114	-0.4937	0.2134	0.3569
156.53	-0.3965	-0.4826	-0.4479	-0.7702	-0.2101
156.535	0.04422	0.2232	-0.00433	-0.2267	-0.2375
156.54	0.4448	0.809	0.4084	-0.1226	-0.157
156.545	-0.09287	-0.2757	-0.2086	0.05497	0.00352
156.55	-1.017	-1.42	-1.137	-0.5957	-0.498
156.555	0.2503	0.3065	0.107	-0.1046	0.2501
156.56	-0.03343	0.3742	0.7426	0.744	0.6559
156.565	0.6393	0.7052	0.1621	-0.4485	-0.4561
156.57	0.2663	0.4381	0.8348	0.7119	-0.1035
156.575	0.1473	0.4606	0.8018	0.6893	0.4459
156.58	-0.3957	-0.5438	0.67	3.522	2.459
156.585	1.647	3.99	4.824	1.726	0.8151
156.59	1.46	-0.8144	-4.873	-6.924	-4.675
156.595	-1.731	-3.221	-3.3	-1.031	-0.9443
156.6	-1.611	0.2143	3.882	4.006	2.216
156.605	-0.3916	-0.539	-0.4833	1.072	2.551
156.61	0.4266	-0.2507	-1.023	-0.8657	-0.4899
156.615	1.452	2.011	1.069	-1.591	-2.957
156.62	0.7866	0.4263	-0.3251	-1.466	-1.484
156.625	-0.5875	-1.217	-1.242	0.1272	1.612
156.63	-0.8832	-0.8636	0.5326	2.028	1.703
156.635	-0.5566	0.9907	2.139	1.252	-0.1307
156.64	1.33	0.8092	-0.8369	-1.765	-1.099
156.645	-0.2164	-1.974	-2.883	-2.305	-1.096
156.65	-0.0072	0.07548	0.03549	-0.4634	-0.4962
156.655	-1.541	-0.9434	-0.4393	0.143	-0.06321
156.66	-0.2679	0.4532	0.8859	0.6052	0.4916
156.665	-0.1013	-0.5857	-0.1184	0.7937	1.215
156.67	0.5483	0.3531	0.3042	0.4098	0.3892
156.675	1.334	1.609	0.09447	-1.609	-1.972
156.68	-0.8929	-0.6974	-0.08114	0.2624	0.1838
156.685	-1.093	-1.004	0.1348	1.005	0.8329
156.69	-0.2681	-0.9516	-0.9711	0.00951	0.8611
156.695	0.9383	1.433	0.9802	0.1196	0.00693
156.7	0.8133	1.8	1.695	0.2108	-0.692
156.705	0.2411	-0.154	-0.2749	0.09639	0.2908
156.71	-0.5519	-0.931	-0.7426	0.3316	0.3633
156.715	-0.5744	-0.2477	0.09728	-0.188	-0.1833
156.72	-0.5449	0.2139	0.7533	0.7687	0.8261
156.725	0.8154	0.374	-0.1424	-0.5852	-0.6669
156.73	0.5275	-0.4042	-0.8508	-0.3518	0.00504
156.735	-0.09226	-0.07268	-0.7155	-0.6986	-0.8027
156.74	-1.451	1.439	5.377	6.938	5.373
156.745	2.651	2.179	-1.798	-6.754	-4.951
156.75	-0.4718	-2.692	-3.732	-2.427	-1.834
156.755	-0.8076	-0.2972	0.971	3.713	2.997
156.76	-1.603	-0.9802	0.9576	0.7705	1.073
156.765	0.6135	1.732	1.854	1.28	0.8748
156.77	2.77	2.912	0.7228	-1.146	-1.718
156.775	-0.1234	-1.686	-1.848	-0.9047	-1.102
156.78	-1.286	-1.541	-1.206	-1.139	-0.177
156.785	-1.306	-0.8247	-0.7717	-0.1895	0.9372
156.79	-0.3935	-0.5249	-0.4035	0.04757	-0.1054
156.795	0.1192	-0.177	-0.3371	-1.098	-1.158
156.8	-0.3923	-1.466	-2.298	-2.053	-1.377
156.805	-0.0386	0.1694	-0.2169	-0.1366	-0.01474
156.81	-0.515	-0.1195	0.1173	0.612	0.6279
156.815	-1.529	-1.441	-0.2667	0.5009	0.3741
156.82	0.6651	1.3	1.168	0.3808	-0.1033
156.825	2.364	2.082	0.9894	0.06777	-0.05753
156.83	0.2993	0.684	0.5986	0.6447	0.5702
156.835	-1.147	-0.5055	0.09459	0.5143	0.386
156.84	-0.887	-0.5424	0.3048	0.4956	0.2056
156.845	0.07081	-0.211	-0.2876	0.05581	0.2115
156.85	0.9898	0.5436	-0.484	-1.323	-0.905
156.855	-0.5058	-0.2382	0.1268	0.4722	0.1911
156.86	-0.4466	-0.1637	0.8836	1.285	0.846
156.865	0.9414	0.7302	-0.3102	-0.9611	-0.2549
156.87	0.3932	0.7195	0.4228	-0.2755	-0.4683
156.875	-0.1344	0.1779	0.8708	1.096	0.7561
156.88	-0.6413	-1.059	-0.3526	0.6092	0.3348
156.885	-0.201	-0.4395	-0.7087	-0.6026	-0.5926
156.89	1.56	1.195	-0.2799	-0.9373	0.00717
156.895	0.2455	0.5972	1.374	0.6765	0.2562
156.9	-0.2591	-0.06485	0.5729	0.9026	0.4873
156.905	-0.3905	-0.5987	-0.8014	-0.3245	-0.3933
156.91	-0.4321	-0.4018	-0.7802	-0.8825	-0.2489
156.915	-0.1987	-0.2423	2.441	5.272	3.87
156.92	2.713	3.597	1.958	-2.031	-1.474
156.925	0.6961	-0.898	-4.467	-7.053	-5.559
156.93	-2.498	-1.736	0.8004	4.79	3.372
156.935	-1.297	-2.489	-1.203	0.1166	1.018
156.94	-1.084	-0.6538	-0.1191	-0.1572	0.9215
156.945	1.642	2.472	1.316	0.1854	-0.6098
156.95	0.8361	-0.1552	-1.497	-2.524	-3.353
156.955	-0.09412	-0.3375	0.2083	-0.2512	-0.1168
156.96	-0.884	-0.2833	0.04851	0.8293	2.318
156.965	-0.8869	-0.8341	-0.1498	1.667	1.461
156.97	0.4104	0.9681	1.412	0.3391	-0.7338
156.975	1.083	0.7882	-0.5612	-2.083	-1.639
156.98	-0.2172	-0.637	-1.256	-0.9085	-0.769
156.985	-0.8595	-0.816	-0.1239	0.6767	0.7583
156.99	-1.284	-1.411	-0.6972	0.4511	0.8325
156.995	0.5037	0.9435	0.9422	0.05302	0.03459
157	-0.05185	-0.1812	-0.5215	-0.5273	-0.2421
157.005	0.3554	0.04164	-0.3491	-0.5389	-0.534
157.01	0.6441	0.6883	-0.2151	-1.122	-1.083
157.015	-0.01092	-0.0747	0.5384	0.9757	0.6232
157.02	-1.269	-1.271	0.2628	1.301	1.321
157.025	-0.3426	0.00825	-0.1076	-0.09617	0.2239
157.03	1.732	1.804	0.7407	-0.3279	-0.5943
157.035	0.8328	0.469	0.4555	0.3592	-0.2383
157.04	-0.733	-1.182	-0.8959	-0.3644	-0.1074
157.045	-1.773	-1.836	-1.464	-0.6091	0.1699
157.05	0.6072	0.6886	0.5992	-0.03461	-0.03363
157.055	0.7863	0.7528	0.5432	-0.1843	-0.2225
157.06	-0.3922	-0.6982	-0.9017	-0.5776	-0.3798
157.065	-0.4018	-0.4488	-0.1794	0.7427	0.6952
157.07	0.06744	0.2513	0.0881	0.00779	-0.7946
157.075	-0.7137	1.668	5.48	6.98	5.591
157.08	3.558	2.703	-2.143	-8.112	-6.383
157.085	-0.05138	-1.849	-3.473	-1.975	-0.9327
157.09	-1.573	-1.376	0.5639	3.716	3.37
157.095	-2.578	-1.439	2.003	2.018	1.117
157.1	0.1255	1.315	1.355	1.233	0.3584
157.105	1.786	1.132	-1.194	-2.082	-1.713
157.11	1.634	0.4566	-1.36	-2.342	-1.775
157.115	-1.425	-1.181	0.00531	0.01901	0.8238
157.12	-1.193	-0.5396	0.6674	1.623	1.237
157.125	-0.7679	-0.6377	-0.3342	0.6292	0.4036
157.13	0.7773	0.4149	-0.363	-1.226	-0.6617
157.135	0.8839	0.4636	-0.4458	-1.758	-1.923
157.14	-0.03939	-0.1073	-0.07836	0.7152	0.5885
157.145	-0.9785	-0.9194	-0.05195	1.002	1.172
157.15	-0.6753	-0.1105	0.191	-0.1083	0.00417
157.155	0.4041	0.4524	0.3984	-0.1245	-0.2147
157.16	1.053	0.4868	-0.171	-0.186	-0.195
157.165	0.417	0.3057	-0.1621	-0.3123	-0.01066
157.17	0.1158	0.4709	0.3215	-0.255	-0.7265
157.175	-1.261	-1.252	0.06876	1.063	0.7406
157.18	-1.717	-2.005	-1.103	0.1918	0.7798
157.185	1.238	0.7905	-0.5702	-1.638	-0.9294
157.19	0.7076	0.9132	0.4621	-0.5715	-0.968
157.195	-0.2046	-0.3713	0.1981	1.091	0.9359
157.2	-0.7063	-0.5049	-0.2579	-0.05702	0.1301
157.205	0.3969	0.8321	0.5949	-0.1359	-0.3176
157.21	1.128	1.383	1.738	2.175	1.292
157.215	-0.5191	-0.3353	0.3364	0.6495	0.4536
157.22	-0.1437	-0.5257	-1.032	-1.414	-0.711
157.225	0.4787	0.8247	0.00082	-0.5716	-0.5406
157.23	-0.3647	0.06113	0.8038	0.6877	0.01338
157.235	-0.1	-0.3798	-0.1471	0.8502	1.171
157.24	-1.111	-1.213	-0.8428	-0.5864	-0.372
157.245	0.5184	0.4171	-0.5922	-1.442	-1.14
157.25	-0.1663	0.3197	0.6008	0.5312	0.2056
157.255	0.1171	0.117	0.3408	1.006	0.7864
157.26	-0.2973	-0.03093	0.1079	-0.3606	-0.3794
157.265	-0.138	0.02441	0.00268	-0.04337	-0.05691
157.27	0.09913	0.1858	-0.1211	0.2036	0.3257
157.275	-0.02454	-0.1715	0.1435	0.05211	-0.1877
157.28	0.4399	0.2047	-0.1864	-0.5168	-0.3519
157.285	-0.8492	-0.3978	-0.1065	0.2897	0.3727
157.29	0.04456	-0.04888	0.00823	-0.02923	-0.1042
157.295	0.8385	0.7953	0.2954	-0.3036	-0.3048
157.3	0.1564	-0.2643	-0.3507	0.1074	0.2253
157.305	-0.6367	-0.2678	-0.05836	-0.1571	-0.2712
157.31	-0.8406	-0.8913	-0.3239	-0.07323	-0.1446
157.315	0.01782	-0.5773	-1.129	-0.9593	-0.3774
157.32	0.9611	0.6176	0.1242	-0.2618	-0.08569
157.325	-0.3829	0.1524	0.4904	0.6604	0.4932
157.33	0.118	0.4567	1.117	1.045	0.4337
157.335	-0.3364	-0.7362	-0.8029	-0.6722	-0.4847
